    1     0.50000000E-01    -0.33493807E-01
    2     0.10000000E+00    -0.14842620E+00
    3     0.15000000E+00    -0.18498774E+00
    4     0.20000000E+00    -0.10940247E+00
    5     0.25000000E+00    -0.23826312E-01
