    1     0.50000000E-01     0.15515123E+01     0.28728852E+01     0.27314397E+01     0.27156634E+01     0.14513177E+01     0.27920727E+01     0.28260480E+01     0.27637181E+01     0.15863371E+01
    2     0.10000000E+00     0.15627401E+01     0.28285137E+01     0.26983355E+01     0.26721174E+01     0.14539498E+01     0.27434645E+01     0.27764455E+01     0.27177343E+01     0.16051574E+01
    3     0.15000000E+00     0.15026230E+01     0.27319388E+01     0.26256246E+01     0.25877256E+01     0.13936875E+01     0.26636529E+01     0.26863219E+01     0.26318873E+01     0.15456252E+01
    4     0.20000000E+00     0.14477420E+01     0.26402158E+01     0.25627416E+01     0.25128842E+01     0.13429162E+01     0.26041634E+01     0.26057634E+01     0.25559757E+01     0.14846917E+01
    5     0.25000000E+00     0.14346614E+01     0.25756713E+01     0.25242258E+01     0.24598929E+01     0.13307820E+01     0.25760134E+01     0.25481054E+01     0.25009791E+01     0.14564509E+01
