    1     0.50000000E-01     0.99999997E+00     0.30007960E+01     0.30004584E+01     0.10000000E+01
    2     0.10000000E+00     0.10000007E+01     0.30047620E+01     0.30012215E+01     0.10000000E+01
    3     0.15000000E+00     0.10000049E+01     0.30128467E+01     0.30036928E+01     0.10000000E+01
    4     0.20000000E+00     0.10000108E+01     0.30212774E+01     0.30083207E+01     0.10000000E+01
    5     0.25000000E+00     0.10000099E+01     0.30277950E+01     0.30142905E+01     0.10000000E+01
