    1     0.50000000E-01     0.30544357E-01     0.30029753E-01     0.51460412E-03
    2     0.10000000E+00     0.30325898E-01     0.29356353E-01     0.96954550E-03
    3     0.15000000E+00     0.29296072E-01     0.28506565E-01     0.78950744E-03
    4     0.20000000E+00     0.28385574E-01     0.27740958E-01     0.64461644E-03
    5     0.25000000E+00     0.27910163E-01     0.27165410E-01     0.74475347E-03
