    1     0.50000000E-01     0.30011995E+01     0.28985340E+01     0.30375124E+01     0.30737974E+01     0.30713245E+01     0.29091904E+01     0.28885570E+01     0.29382454E+01     0.30609605E+01
    2     0.10000000E+00     0.30633700E+01     0.29249814E+01     0.30799689E+01     0.30713667E+01     0.31533174E+01     0.29326091E+01     0.29218478E+01     0.29653576E+01     0.31498141E+01
    3     0.15000000E+00     0.29917529E+01     0.29780795E+01     0.31452992E+01     0.30996220E+01     0.30954710E+01     0.29915063E+01     0.29774933E+01     0.30192720E+01     0.30552366E+01
    4     0.20000000E+00     0.28904728E+01     0.30455602E+01     0.32212735E+01     0.31506111E+01     0.29801019E+01     0.30704687E+01     0.30434246E+01     0.30826180E+01     0.29367159E+01
    5     0.25000000E+00     0.28453754E+01     0.31060906E+01     0.32880265E+01     0.31918695E+01     0.29043834E+01     0.31425437E+01     0.30929568E+01     0.31306408E+01     0.28769803E+01
