  TITLE = "Example: Simple 3D Volume Data" 
  VARIABLES = "X", "Y", "Z", "u", "v", "w" 
  ZONE I=          32 , J=          32 , K=          32 , DATAPACKING=POINT 
           1           1           1  0.15644085557140899      -0.96642033450397080      -0.28878568368142266     
           2           1           1   3.2244274442613768E-002  -1.0595131824529112      -0.41482127290605408     
           3           1           1 -0.31893112227941567      -0.72482615776578174      -0.63142108698709665     
           4           1           1 -0.67712622337071560      -0.28326677858203053      -0.61929605339097726     
           5           1           1 -0.73975180880071922        5.5633480783175149E-002 -0.42232532957117952     
           6           1           1 -0.51528006282394823        9.9726428533463307E-002 -0.16095593749679132     
           7           1           1 -0.25773679019802892      -0.20140205122157157       0.18987467695956020     
           8           1           1  -9.5576548069169792E-002 -0.52323752338755558       0.48964649279458083     
           9           1           1   5.7284693582571433E-002 -0.59466658796014293       0.39758921552310411     
          10           1           1  0.23421580889732577      -0.49444826105660072      -0.18789338688566831     
          11           1           1  0.32363163911603537      -0.30158136537903946      -0.87757445027185210     
          12           1           1  0.29794708580855844       -5.5681128783023809E-002  -1.1094101135511862     
          13           1           1  0.25037247129426315        9.4539854694647360E-002 -0.74523677222181628     
          14           1           1  0.16806383173868061        8.4099545409360987E-002 -0.10287096179897465     
          15           1           1  -1.7109660198464383E-002  -6.5977687965497162E-002  0.60450206860707234     
          16           1           1 -0.17594091816896290      -0.34754301344018901        1.2369027887606541     
          17           1           1  -8.9827240034899419E-002 -0.63182302322265271        1.3222037320841651     
          18           1           1  0.22697491754604490      -0.71458223034439960       0.63897017074054996     
          19           1           1  0.53787246461578275      -0.57127716188362698      -0.16329484600168148     
          20           1           1  0.67543724715901798      -0.46651264011069349      -0.35565266389528211     
          21           1           1  0.65344187381963159      -0.64672128191364009       -2.4683980364296282E-002
          22           1           1  0.51347621314456604      -0.88017117923355159       0.29853813227116166     
          23           1           1  0.22745938477264505      -0.72113981518335679       0.36438456526347107     
          24           1           1 -0.18166921210865580      -0.23488989193036511       0.26453994300470873     
          25           1           1 -0.53063475315106090       0.10024215989282720       0.14723353378802917     
          26           1           1 -0.60759772213167196        9.0249452700076060E-002   5.9075300751888174E-002
          27           1           1 -0.36284887444361852       -9.0890122260393030E-002  -7.9660807446824411E-002
          28           1           1   7.1789712886130758E-002 -0.20821279160952280      -0.35149957852099634     
          29           1           1  0.44431081758265883       -7.5481795257749104E-002 -0.69442640642735198     
          30           1           1  0.52431022862391341       0.19736214352839776      -0.91396461266971984     
          31           1           1  0.34877979642578993       0.14919135781067880      -0.82876374887290827     
          32           1           1  0.19148511410085250      -0.39597948057654875      -0.50169356682892108     
           1           2           1  -3.7537009077914046E-002 -0.56853525878245459       -3.3466667419835283E-002
           2           2           1 -0.40895673924026454      -0.64746743466118628      -0.24374962989807653     
           3           2           1 -0.84339085510894396      -0.49260451964811330      -0.46527555914240371     
